spot_id,StdCorr_Rb87_Sr86s_mean,StdCorr_Rb87_Sr86s_2SE(int),StdCorr_Sr87s_Sr86s_mean,StdCorr_Sr87s_Sr86s_2SE(int),87Rb/86Sr - 87Sr/86Sr Rho,87Sr/87Rb - 87Rb/86Sr Rho,Rb85_mean,Na23_ppm_mean,Al27_ppm_mean,Si28_ppm_mean,K39_ppm_mean,Ca43_ppm_mean,Ca44_ppm_mean,Rb85_ppm_mean,Sr86_ppm_mean,Sr87_ppm_mean,Sr88_ppm_mean,Pb208_ppm_mean,Th232_ppm_mean,U238_ppm_mean,StdCorr_Rb87_Sr86s_mean_calibr,ext_sys_errs_2rs_partial_sum_sq,session,grain_name,sample_name,replicate,group,age,age_2s_int,err2s_ext
GM09_NBP2002-34MC_#20005,7.254360764,0.168236999,0.730631336,0.014799341,0.364403047,-0.639749728,1509331.751,20748.70431,106871.173,303833.8632,106022.9299,546.0195487,364.1810689,531.3089873,207.0844271,212.1137652,194.0111747,27.09779746,0,0,6.964569930739629,0.002646397830715623,1,GM09_NBP2002-34MC_#00005,NBP2002-34MC,0,C,226.7908714440296,143.71841432102306,144.1911845569892
GM09_NBP2002-34MC_#20006,3.987183769,0.085438655,0.720987579,0.015108732,0.270963657,-0.549442882,1507390.281,9005.054438,107097.7256,303833.8632,127001.09,817.6045032,564.5192541,507.3055217,359.9202364,361.3640128,339.3301641,40.56126515,3.34e-9,0.001672479,3.827907253209017,0.002646397830715623,1,GM09_NBP2002-34MC_#00006,NBP2002-34MC,0,C,239.77044243726456,268.95685855185906,269.2395454168741
GM09_NBP2002-34MC_#20008,57.81828366,2.321510335,1.071527928,0.048303641,-0.031931825,-0.289769652,1105233.144,15069.07969,108257.352,303833.8632,118791.5028,1085.348857,663.1435189,372.3284141,18.43411768,27.50298456,16.99646053,8.603333264,0,0,55.50860963845641,0.002646397830715623,1,GM09_NBP2002-34MC_#00008,NBP2002-34MC,0,A,449.07520461165825,62.625977051371095,66.75109127814072
GM09_NBP2002-34MC_#20009,21.65270902,0.499122615,0.765621641,0.019809627,0.315195819,-0.528674471,2280518.973,18897.32368,108473.0511,303833.8632,111876.2085,793.3883052,443.6793232,752.1011834,98.50903002,105.6774675,90.47952226,45.73184401,4.06e-8,1.13728e-4,20.787745614762585,0.002646397830715623,1,GM09_NBP2002-34MC_#00009,NBP2002-34MC,0,C,191.50471323384,64.05178761239995,64.80498157120643
GM09_NBP2002-34MC_#20010,6.737473376,0.143115638,0.752952974,0.013391497,0.349255175,-0.672187503,1845033.971,6649.604545,110752.479,303833.8632,132788.8137,343.8958139,168.2719054,644.7640152,270.8510837,286.1896959,250.5315356,97.30879409,0,0.207160442,6.468330706202029,0.002646397830715623,1,GM09_NBP2002-34MC_#00010,NBP2002-34MC,0,A,480.08464376688397,138.08500574013524,140.27620585989692
GM09_NBP2002-34MC_#20011,3.944294682,0.086177955,0.733543514,0.015156219,0.287423767,-0.643326602,1071940.492,5364.585033,109975.5278,303833.8632,136712.5133,551.9511792,279.0518527,382.5368327,274.6976043,283.0335808,254.0404508,45.40412658,6.19e-7,3.4e-7,3.786731461792714,0.002646397830715623,1,GM09_NBP2002-34MC_#00011,NBP2002-34MC,0,A,469.07891180874816,270.4634992905924,271.5378512522456
GM09_NBP2002-34MC_#20013,9.34559848,0.573827234,0.777239206,0.016867934,0.672081009,-0.612479097,667931.6871,13484.52066,110906.3444,303833.8632,116895.965,1983.692726,1469.439474,250.6982405,75.91655094,82.39664967,71.06913732,22.96310136,0,2.77e-5,8.972268718916718,0.002646397830715623,1,GM09_NBP2002-34MC_#00013,NBP2002-34MC,0,A,531.2836040097113,109.07010470961825,112.44227850236254
GM09_NBP2002-34MC_#20014,94.63015319,10.87379017,1.341821671,0.088241016,0.598312997,-0.628471357,1409421.917,5146.013709,110194.5134,303833.8632,140054.8057,434.0362365,156.6655754,470.0978916,16.877017210000002,28.97081094,16.00655934,9.810224829,7.5e-6,0,90.84995093143934,0.002646397830715623,1,GM09_NBP2002-34MC_#00014,NBP2002-34MC,0,A,478.0753155208855,55.220596521265065,60.449684880134846
GM09_NBP2002-34MC_#20015,7.716776416,0.119334784,0.75140608,0.012351811,0.335293227,-0.469644245,1360887.302,4997.645126,106749.9897,303833.8632,137610.0895,1495.544117,1207.993695,455.255746,165.8684584,174.891916,154.6202359,68.8540317,0,4.16129e-4,7.408513408351679,0.002646397830715623,1,GM09_NBP2002-34MC_#00015,NBP2002-34MC,0,X,405.0724940532352,111.9746285121557,113.89709498267055
GM09_NBP2002-34MC_#20016,44.95795163,1.487031245,1.015333557,0.027861589,0.291974449,-0.678023059,1519139.009,6423.497337,110720.366,303833.8632,134502.5958,965.2303859,750.1781301,505.1131793,31.92864213,45.54105763,29.49384968,95.02024266,1.05977e-4,0,43.162010858872236,0.002646397830715623,1,GM09_NBP2002-34MC_#00016,NBP2002-34MC,0,A,488.22119021039236,42.25741588419473,49.157750156012675
GM09_NBP2002-34MC_#20017,3.193724788,0.089100665,0.711967744,0.01267198,0.618662247,-0.661112863,1516006.924,7304.775733,106437.3948,303833.8632,133637.7377,839.7488352,641.1603038,439.6240272,388.6642888,392.4539,358.9666061,21.6886715,0,0,3.0661446747925476,0.002646397830715623,1,GM09_NBP2002-34MC_#00017,NBP2002-34MC,0,C,97.63962630708193,281.91729816477954,281.962040759599
GM09_NBP2002-34MC_#20019,8.59423804,0.254176494,0.730107082,0.012407987,0.290507156,-0.852922281,1764410.836,12754.56325,107247.1991,303833.8632,123057.8335,649.3654874,456.8069325,574.0241945,188.3888241,191.5722095,172.583571,32.42375466,0,4.37561e-4,8.25092296595393,0.002646397830715623,1,GM09_NBP2002-34MC_#00019,NBP2002-34MC,0,C,187.12609944312138,101.59441432580763,102.04945740817146
GM09_NBP2002-34MC_#20020,2.472326975,0.064545071,0.717773873,0.013371229,0.312778801,-0.748566431,1230007.532,24585.95045,106459.1061,303833.8632,93707.62536,2466.862864,2464.654694,376.996002,432.4151216,435.6911906,398.8617221,34.8722375,2.1063e-4,0,2.373564628118551,0.002646397830715623,1,GM09_NBP2002-34MC_#00020,NBP2002-34MC,0,D,293.6948374885885,383.1759101831699,383.4736595597825
GM09_NBP2002-34MC_#20021,4.929658196,0.088423899,0.740478714,0.013279042,0.280215341,-0.615558301,1314986.336,8860.153246,108619.9722,303833.8632,126820.7347,1020.94935,695.6580839,480.3634363,275.0648472,286.4556607,250.9125836,110.31812,0,3.46e-5,4.732732539449119,0.002646397830715623,1,GM09_NBP2002-34MC_#00021,NBP2002-34MC,0,A,475.65508097665963,189.3092516302366,190.8840860932069
GM09_NBP2002-34MC_#20022,15.49159239,0.245436291,0.786811507,0.016812033,0.054299641,-0.072922298,1195199.861,3543.890854,107889.7743,303833.8632,140949.4848,576.7074927,315.810905,389.4433831,71.00057572,78.43972222,64.6513203,57.26609844,0,0,14.872747861408794,0.002646397830715623,1,GM09_NBP2002-34MC_#00022,NBP2002-34MC,0,A,364.9916137964749,77.17910319410446,79.4302468834822
GM09_NBP2002-34MC_#20023,5.770505895,0.119105391,0.718030348,0.015003127,0.33453864,-0.582940218,1515198.571,9004.054103,109822.3605,303833.8632,128637.2933,605.0402708,440.2350232,540.3927254,264.765631,266.9417983,243.1703328,45.22341751,2.12976e-4,2.46e-6,5.53999079297413,0.002646397830715623,1,GM09_NBP2002-34MC_#00023,NBP2002-34MC,0,C,129.15418879764997,184.87466179685657,184.994012387707
GM09_NBP2002-34MC_#20024,9.359552375,0.208965516,0.733391056,0.015393125,0.391706003,-0.600398439,1090368.757,7582.776206,108590.5701,303833.8632,127006.3517,0,0,418.9645727,126.7344273,130.4817098,114.8033127,61.8093574,0,0,8.985665195973107,0.002646397830715623,1,GM09_NBP2002-34MC_#00024,NBP2002-34MC,0,C,196.89114603141132,115.73754337042632,116.17990157619397
GM09_NBP2002-34MC_#20026,13.60507732,0.2859673,0.744678683,0.016263529,0.490095365,-0.555031001,2268570.312,13916.50153,107268.278,303833.8632,118886.3152,1506.791746,1165.545264,743.4035839,154.6269126,163.0417931,141.5623806,39.43029158,0,1.65e-7,13.06159363874996,0.002646397830715623,1,GM09_NBP2002-34MC_#00026,NBP2002-34MC,0,C,194.7520515801811,83.39711129963362,83.99673628760978
GM09_NBP2002-34MC_#20027,16.66341168,0.819929759,0.758785882,0.016597242,0.334302787,-0.922015011,1620010.78,21567.38573,107566.0987,303833.8632,103230.7504,747.5120585,549.5202461,619.9110496,106.8384299,112.0529787,97.98968888,56.35159285,0,0,15.997756343464852,0.002646397830715623,1,GM09_NBP2002-34MC_#00027,NBP2002-34MC,0,C,219.48013871045256,68.22556990217228,69.15352069403235
GM09_NBP2002-34MC_#20030,14.24419352,0.403334281,0.740008482,0.010577486,0.068584449,-0.878836207,1905354.36,12754.98102,106624.7832,303833.8632,127909.4332,2808.039185,2941.69807,542.3721217,107.8332976,112.5291171,98.08769055,15.18550851,6.81291e-4,1.41e-8,13.675178986043088,0.002646397830715623,1,GM09_NBP2002-34MC_#00030,NBP2002-34MC,0,C,162.61623792787304,52.91116272532551,53.56839173668016
GM09_NBP2002-34MC_#20031,1.76966333,0.054911718,0.717491947,0.013113637,0.063930246,-0.841902453,955449.8593,4627.298151,110725.4835,303833.8632,137451.3926,340.8965716,276.2874799,290.6911707,466.7409745,471.6040743,426.3842487,128.969155,0,1.07e-9,1.6989703733530175,0.002646397830715623,1,GM09_NBP2002-34MC_#00031,NBP2002-34MC,0,A,398.6381486147994,526.7733359163743,527.1723558695503
GM09_NBP2002-34MC_#20032,2.193825037,0.043065339,0.700614721,0.028649364,0.52650839,0.107324567,884633.1386,7321.240619,106760.7649,303833.8632,127751.0706,366.5566304,320.3492096,329.8413403,424.0709754,420.6952747,385.6953257,53.50416862,0,2.17e-9,2.106188040966576,0.002646397830715623,1,GM09_NBP2002-34MC_#00032,NBP2002-34MC,0,C,-228.50858061716454,940.0238087815644,-940.0973065799953
GM09_NBP2002-34MC_#20034,2.164967782,0.035102509,0.716399946,0.014832946,0.476742383,-0.004469399,916105.0359,10755.8964,108471.213,303833.8632,126345.1578,1204.715912,995.5647534,289.4868045,376.5329869,378.9074839,339.140289,129.7481724,5.73402e-4,0,2.0784835502478285,0.002646397830715623,1,GM09_NBP2002-34MC_#00034,NBP2002-34MC,0,A,290.0703162815204,486.1591678263932,486.38812327349746
GM09_NBP2002-34MC_#20035,2.322910724,0.06042459,0.70574081,0.019056613,0.393361556,-0.323387336,744733.8808,5950.517598,110810.8523,303833.8632,128525.1035,399.5269219,391.6231987,276.7466321,338.6366359,341.0368382,304.615609,37.78246858,0,1.12e-8,2.230117126301085,0.002646397830715623,1,GM09_NBP2002-34MC_#00035,NBP2002-34MC,0,A,-57.548133572171196,588.2205068441857,-588.227956645854
GM09_NBP2002-34MC_#20038,3.237823777,0.058898135,0.737379593,0.011841795,0.384738054,-0.615192809,991472.6534,5602.142697,109510.658,303833.8632,135061.7942,849.4165964,638.1346406,321.5758321,280.3603127,291.2034582,251.2786965,116.2180207,4.13e-5,0,3.1084820361062504,0.002646397830715623,1,GM09_NBP2002-34MC_#00038,NBP2002-34MC,0,A,655.0942462182212,255.04780581563026,257.2646124814099
GM09_NBP2002-34MC_#20039,5.131560959,0.131958589,0.743794572,0.014679111,0.357736145,-0.589634126,803454.2698,9254.803174,106486.7983,303833.8632,122440.7322,393.6150339,518.1814876,288.7459131,158.6742215,167.3261192,144.0172479,22.44350295,0,1.98e-7,4.926569868177129,0.002646397830715623,1,GM09_NBP2002-34MC_#00039,NBP2002-34MC,0,A,502.93826450472943,199.05489561975398,200.72929430476253
GM09_NBP2002-34MC_#20040,5.715138689,0.135096579,0.754420951,0.011525065,0.192489569,-0.813179422,1332112.492,6547.114258,108553.433,303833.8632,130209.1109,543.6128725,465.2359048,449.7287335,221.9376066,235.929242,198.3896138,75.31948826,0,3.97e-7,5.486835347497767,0.002646397830715623,1,GM09_NBP2002-34MC_#00040,NBP2002-34MC,0,A,583.8612673891776,141.1579280066529,144.31805752273638
GM09_NBP2002-34MC_#20041,6.556087333,0.089844123,0.74325525,0.0093166,0.236870681,-0.697214277,2111204.423,4957.484986,108010.9,303833.8632,143822.7843,744.6849221,636.6137244,520.5794421,222.9717908,233.5730121,199.664979,210.2073471,7.85e-7,0,6.294190513560564,0.002646397830715623,1,GM09_NBP2002-34MC_#00041,NBP2002-34MC,0,B,388.10284911673114,100.03417206469163,102.00708865132974
GM09_NBP2002-34MC_#20044,4.061976954,0.096236685,0.734473692,0.012417864,0.406682222,-0.688313545,931420.4127,5341.344697,108051.698,303833.8632,136292.2291,0,1339.411595,295.401979,205.8946352,213.5687675,183.314176,141.5485181,4.8e-6,2.02e-6,3.8997126657355405,0.002646397830715623,1,GM09_NBP2002-34MC_#00044,NBP2002-34MC,0,A,471.815892436621,213.07633164867363,214.45428033835685
GM09_NBP2002-34MC_#20048,17.52001051,0.455843446,0.8288327,0.016513781,0.353157714,-0.713551341,2118753.503,5621.699494,109630.3439,303833.8632,132981.0128,1799.371756,1365.865023,820.3661376,132.7852053,154.631703,120.2171085,73.74972713,9.65e-5,3.54e-5,16.820136515640797,0.002646397830715623,1,GM09_NBP2002-34MC_#00048,NBP2002-34MC,0,A,493.5153098751216,63.61507641661164,68.49399695967
GM09_NBP2002-34MC_#20049,5.806217722,0.110048336,0.743183987,0.014716001,0.34189482,-0.562756074,1185308.259,6480.438039,107377.342,303833.8632,127065.9174,561.9916597,210.3740923,421.6745838,203.8235286,214.0879555,183.085539,48.82872341,0,0,5.57427603527008,0.002646397830715623,1,GM09_NBP2002-34MC_#00049,NBP2002-34MC,0,A,437.19991764144146,177.64079931187993,179.05891777042476
GM09_NBP2002-34MC_#20054,4.833943347,0.102618799,0.718978147,0.013586028,0.369562318,-0.633508421,1019327.421,20509.72786,107506.9015,303833.8632,106261.1749,469.0503344,376.3738445,364.5014307,213.3359808,215.3015438,189.5990058,40.54780598,0,0,4.640841223183353,0.002646397830715623,1,GM09_NBP2002-34MC_#00054,NBP2002-34MC,0,C,168.1521287010233,199.39352876369202,199.58107770459347
GM09_NBP2002-34MC_#20055,4.093995367,0.080908314,0.736687698,0.016128464,0.453784107,-0.470450084,1196539.205,8623.269381,107848.9505,303833.8632,128567.2594,638.6041616,442.0875727,426.7252002,294.674918,304.9143257,262.2729389,101.4378399,8.74e-5,0.002664558,3.9304520352905286,0.002646397830715623,1,GM09_NBP2002-34MC_#00055,NBP2002-34MC,0,A,506.58079607611154,275.5875265140455,276.816932718167
GM09_NBP2002-34MC_#20057,1.421441565,0.036056163,0.724971471,0.011406404,0.205227906,-0.806688933,674026.0521,10413.56136,105809.7725,303833.8632,121972.353,1186.829694,962.8804023,218.6538388,429.2691359,437.8569189,382.6240191,100.9216175,0,0,1.3646590656243907,0.002646397830715623,1,GM09_NBP2002-34MC_#00057,NBP2002-34MC,0,A,868.9887983439071,563.3103346399586,565.0813552254369
GM09_NBP2002-34MC_#20059,0.917504431,0.019690264,0.709185083,0.013044388,0.433239404,-0.64487937,520609.2151,8087.294406,109783.3083,303833.8632,125647.4498,675.2096292,582.8263678,187.2205869,574.4415709,569.2189336,514.0732172,33.56013452,6.02e-6,0,0.8808527697124843,0.002646397830715623,1,GM09_NBP2002-34MC_#00059,NBP2002-34MC,0,A,122.93145825745597,1014.6673636303634,1014.687070756389
GM09_NBP2002-34MC_#20060,12.21314609,0.427457611,0.73174373,0.010331406,0.351193156,-0.792875981,3061639.419,13564.56699,102103.3307,303833.8632,118593.6712,2617.803591,2139.07791,891.3599624,206.467841,212.9100499,182.3920092,31.02363616,0,0,11.725266055177991,0.002646397830715623,1,GM09_NBP2002-34MC_#00060,NBP2002-34MC,0,X,141.3021222355218,58.87179199545323,59.31885567535126
GM09_NBP2002-34MC_#20061,3.111141582,0.075444408,0.727103326,0.009883189,0.244046461,-0.84793542,1451499.229,6238.748322,105108.9379,303833.8632,134305.0012,953.3164015,658.8970615,439.691517,398.3668589,408.0573553,357.8199966,40.92982378,3.74e-7,0.001247681,2.9868604301839934,0.002646397830715623,1,GM09_NBP2002-34MC_#00061,NBP2002-34MC,0,X,447.0940314450041,223.5547516389798,224.73478496887356
GM09_NBP2002-34MC_#20063,8.696245061,0.237781626,0.731240458,0.011754747,0.483037117,-0.756422975,1583211.229,12378.02183,105327.1144,303833.8632,120866.6889,1438.619799,1040.058005,490.3145881,159.9835535,165.3583955,140.5069515,30.73057399,0,0,8.348855100058216,0.002646397830715623,1,GM09_NBP2002-34MC_#00063,NBP2002-34MC,0,C,194.2371617074792,94.03435898130932,94.56375714210776
GM09_NBP2002-34MC_#20065,7.560647435,0.132354546,0.756084308,0.009809715,0.2717776,-0.742660525,1019549.863,4426.922646,105315.4564,303833.8632,131639.0913,898.4380594,687.2276311,377.7358571,140.3483529,149.6799068,125.8409646,18.46010752,4.03e-8,1.21548e-4,7.258621330777355,0.002646397830715623,1,GM09_NBP2002-34MC_#00065,NBP2002-34MC,0,X,457.43034162358214,90.42806206287094,93.43967761442396
GM10_DF83-14PC_#20007,12.05928969,0.330818148,0.764652351,0.015175444,0.273922094,-0.74615537,1800450.494,18108.16699,106836.4956,303833.8632,109175.5639,2934.81083,2527.703296,532.4107057,125.0395192,134.6072592,110.1874597,59.290318,4.98e-5,0,11.577555775533584,0.002646397830715623,1,GM10_DF83-14PC_#00007,DF83-14PC,0,X,337.760229851641,87.56240804681141,89.26971260445353
GM10_DF83-14PC_#20008,24.70047367,0.521929008,0.859506213,0.013392054,0.370058667,-0.722999375,2177384.814,10171.15271,100506.0729,303833.8632,131794.6095,543.6031687,494.1490928,544.2281019,61.85184506,75.56619867,54.85986552,26.62668423,0,7.96e-10,23.713760838970586,0.002646397830715623,1,GM10_DF83-14PC_#00008,DF83-14PC,0,A,438.79062940493253,36.18065445138908,42.64469285251789
GM10_DF83-14PC_#20011,27.17892276,1.006420876,0.779367767,0.015568187,-0.0547376,-0.320719067,1816871.215,16396.10058,107140.2588,303833.8632,112670.6601,2103.812733,2038.605991,587.0846069,62.01501924,68.0050267,54.15693238,14.70547113,6.42542e-4,0,26.093203021215356,0.002646397830715623,1,GM10_DF83-14PC_#00011,DF83-14PC,0,X,188.72027664378987,41.854783143548346,42.96597767959273
GM10_DF83-14PC_#20012,2.765329389,0.085079615,0.737566783,0.013124156,0.141936622,-0.839019645,870172.0153,7529.670341,109438.8908,303833.8632,135002.6172,513.3049975,285.6208413,281.756183,290.0477241,301.6082822,253.4111762,117.8612747,8.8758e-4,0,2.6548624389891167,0.002646397830715623,1,GM10_DF83-14PC_#00012,DF83-14PC,0,B,771.2217835663664,333.5057547503795,335.8572926064879
GM10_DF83-14PC_#20013,93.15269494,3.101643509,0.971297349,0.026831842,0.447970891,-0.624925057,3654431.946,6176.34589,106527.9302,303833.8632,133160.899,498.5889464,222.2884877,1199.557303,36.70819184,50.03922472,32.75320873,60.90940859,0,3.73e-13,89.43151288615533,0.002646397830715623,1,GM10_DF83-14PC_#00013,DF83-14PC,0,X,202.31352448299975,18.546210791389196,21.266899515078403
GM10_DF83-14PC_#20014,67.0662997,3.772384685,1.028267506,0.028072244,0.694182159,-0.889296599,2737684.504,9949.245881,102912.3176,303833.8632,127277.8478,701.5983056,521.412802,710.8801041,31.44289124,44.79676764,27.29336569,23.66343644,0,0,64.38719405499258,0.002646397830715623,1,GM10_DF83-14PC_#00014,DF83-14PC,0,A,341.3856524060426,21.5164383451724,27.77371672961719
GM10_DF83-14PC_#20015,61.00293538,1.620097216,0.72837091,0.02050943,0.474812637,-0.491198216,1846220.032,14843.81896,106900.774,303833.8632,116047.8657,1357.080276,1151.270704,700.3208947,32.6511455,33.30546559,27.96895158,62.33466733,0,0.328799576,58.56604368820175,0.002646397830715623,1,GM10_DF83-14PC_#00015,DF83-14PC,0,X,24.356152163077585,23.754251589768575,23.787273286279117
GM10_DF83-14PC_#20018,7.638761974,0.155844279,0.725318735,0.010677786,0.472437199,-0.666972488,1430630.002,27654.86432,106591.4643,303833.8632,92511.0499,1476.583447,1439.095978,486.3966791,180.9613548,184.6636907,157.3765855,33.40321741,0,4.21e-13,7.333615418770989,0.002646397830715623,1,GM10_DF83-14PC_#00018,DF83-14PC,0,D,165.751071636504,98.26391077027178,98.63316761110487
GM10_DF83-14PC_#20019,1.019624177,0.020470036,0.719630842,0.014331399,0.277625974,-0.612455349,619573.2534,6002.292307,106293.9516,303833.8632,127940.8004,395.5190836,160.4236831,220.3959301,611.3420004,620.1348618,537.0813387,99.21138726,0,0,0.9788931257774627,0.002646397830715623,1,GM10_DF83-14PC_#00019,DF83-14PC,0,B,839.0092390205244,989.7390701585638,990.6797277795016
GM10_DF83-14PC_#20020,5.681339676,0.172945799,0.74060339100000006,0.013821964,0.185581599,-0.837001934,807266.0121,27807.16809,106774.3593,303833.8632,92038.28423,1246.432213,975.5301992,258.7952191,127.8649497,133.7423828,109.6661723,45.56533866,3.67303e-4,5.45e-12,5.454386507787915,0.002646397830715623,1,GM10_DF83-14PC_#00020,DF83-14PC,0,A,414.4652905867304,171.23142179087196,172.5537653512119
GM10_DF83-14PC_#20023,17.07220917,0.312121513,0.81493888,0.016892458,0.54737518,-0.471715124,1410070.284,4687.116177,105428.814,303833.8632,133429.1599,321.3239492,115.6431266,507.8474944,83.95769343,0,72.9048701,39.92643617,0,0,16.39022355032678,0.002646397830715623,1,GM10_DF83-14PC_#00023,DF83-14PC,0,A,448.5547722892188,66.25507485353906,70.15834839364211
GM10_DF83-14PC_#20027,3.017824015,0.077603906,0.716898366,0.015378961,0.360763411,-0.686976111,500272.5005,33205.41072,108759.6447,303833.8632,76665.70266,4753.867083,4238.718113,184.6546044,172.6068991,174.3243907,152.4489852,22.02732671,0,8.96e-11,2.8972706314021055,0.002646397830715623,1,GM10_DF83-14PC_#00027,DF83-14PC,0,X,219.99908996543851,361.6136923313495,361.7907504025812
GM10_DF83-14PC_#20028,4.833651078,0.091794496,0.728229627,0.012781604,0.399541737,-0.58506052,1850512.919,5185.293379,106420.6546,303833.8632,135461.9572,391.8106953,250.6820364,597.1859754,349.2271507,358.5645469,306.3735524,66.53821671,0,0,4.640560629488704,0.002646397830715623,1,GM10_DF83-14PC_#00028,DF83-14PC,0,C,304.6968546664485,186.22104476631455,186.87955893284027
GM10_DF83-14PC_#20029,4.090850742,0.076860907,0.741878212,0.014303292,0.375210052,-0.542500537,916622.5634,8038.377639,105259.4983,303833.8632,130000.9607,806.65727,607.1559245,334.5287882,228.4759983,240.2645956,202.87174,68.37438512,0,1.2e-9,3.9274330290085224,0.002646397830715623,1,GM10_DF83-14PC_#00029,DF83-14PC,0,B,597.0820367127029,244.1930784428687,246.11728667687373
GM10_DF83-14PC_#20030,1.358222463,0.02405526,0.714935675,0.012808326,0.225246722,-0.616364832,968303.5679,8100.321844,106722.7099,303833.8632,125672.0627,411.1391306,308.6685098,348.5790076,721.419179,727.5678842,718.68329,54.01409158,3.75902e-4,0,1.3039653847941604,0.002646397830715623,1,GM10_DF83-14PC_#00030,DF83-14PC,0,B,385.1041306005308,669.8152098905497,670.1081180955359
GM10_DF83-14PC_#20034,65.39295959,1.505541138,0.839571875,0.017630848,0.215666005,-0.653434187,1860784.453,27948.86159,102151.5767,303833.8632,94905.56517,1510.359302,1300.234386,511.1432395,22.07238678,26.14494872,19.35143435,23.33360597,0,1.27e-8,62.780699066234874,0.002646397830715623,1,GM10_DF83-14PC_#00034,DF83-14PC,0,X,144.28734014516237,18.82318734342569,20.23381589287027
GM10_DF83-14PC_#20035,0.856894778,0.013036034,0.708807873,0.013560688,0.250232098,-0.502520002,509143.2029,19236.30393,108069.1788,303833.8632,103909.7112,930.9251968,731.2407616,210.9837288,694.5704712,690.5995221,610.1284885,26.00470215,7.22e-6,0,0.8226642979051338,0.002646397830715623,1,GM10_DF83-14PC_#00035,DF83-14PC,0,X,100.16331816791268,1130.6857062917563,1130.697447110566
GM10_DF83-14PC_#20037,9.052805236,0.263787419,0.733462492,0.012475909,0.26028485,-0.812383239,1044243.406,18681.66037,106340.1443,303833.8632,111564.3757,544.8878181,349.7590623,323.0881541,100.4112668,104.6094323,88.03793613,21.56823479,0,0,8.691171722306677,0.002646397830715623,1,GM10_DF83-14PC_#00037,DF83-14PC,0,C,204.11633717243745,96.97777140879016,97.54458615488456
GM10_DF83-14PC_#20038,170.5209726,17.6667192,1.139833564,0.073208439,0.886399498,-0.757683296,1768500.957,31718.38914,107430.6113,303833.8632,84102.18201,1465.216686,866.2535777,585.7291071,10.94464859,16.26402019,9.51242004,32.95747363,1.151094781,2.87e-6,163.70915053245844,0.002646397830715623,1,GM10_DF83-14PC_#00038,DF83-14PC,0,D,181.18590814320495,16.498622483467038,18.94944257514466
GM10_DF83-14PC_#20039,4.267942761,0.101396323,0.717722845,0.01375767,0.329214867,-0.698826146,760308.3179,13239.71695,106377.2908,303833.8632,114796.0537,601.139125,418.3387561,314.0091004,207.2927149,210.9308264,183.0147669,22.35494809,9.37e-5,0,4.09745073154987,0.002646397830715623,1,GM10_DF83-14PC_#00039,DF83-14PC,0,C,169.42420705685757,228.8731250512382,229.03901646042976
GM10_DF83-14PC_#20040,1.735127116,0.043252937,0.711848635,0.012713047,0.357467042,-0.731484828,1042271.064,26588.2794,109482.1609,303833.8632,91896.59459,1920.245668,2084.286242,375.5605051,615.4046627,617.5607071,542.1563142,18.59928511,0,4.37e-5,1.6658137817013277,0.002646397830715623,1,GM10_DF83-14PC_#00040,DF83-14PC,0,X,174.71443103190222,521.578806688923,521.656240479528
GM10_DF83-14PC_#20041,2.22811854,0.042752888,0.73407875,0.011311356,0.247441668,-0.72382651,1119251.285,13227.98591,110392.7742,303833.8632,118055.6767,2487.409051,2206.282159,387.818104,492.338749,510.1761049,429.0464722,80.2692295,5.27e-5,0,2.1391116172241533,0.002646397830715623,1,GM10_DF83-14PC_#00041,DF83-14PC,0,B,845.2888447198072,355.43162617492146,358.0817324995868
GM10_DF83-28PC_#20043,12.96256667,0.229414476,0.759842277,0.013518866,0.385171691,-0.60904832,1493138.88,2722.902932,104542.0984,303833.8632,138996.7569,550.9442011,400.4422142,464.4360037,100.8878016,108.2403379,87.68370719,49.845352,7.43449e-4,5.35e-5,12.44474943996454,0.002646397830715623,1,GM10_DF83-28PC_#00043,DF83-28PC,0,B,287.8285737133356,72.53743055982943,74.03323863145765
GM10_DF83-28PC_#20045,36.28806219,1.020219531,0.889085498,0.01711071,0.184015011,-0.711734105,3139031.155,5233.83338,107433.9121,303833.8632,137336.5772,777.4180354,490.3526725,1113.739284,86.53405157,108.2950451,75.19909433,69.18114086,0,0,34.83845854861095,0.002646397830715623,1,GM10_DF83-28PC_#00045,DF83-28PC,0,B,357.04022265862733,33.22836070748938,37.96683708919106
GM10_DF83-28PC_#20046,60.14098396,1.31010134,0.998347703,0.018824351,0.341708294,-0.671636954,3137785.466,7352.181954,108731.9096,303833.8632,131154.4517,1175.985746,678.9069315,1183.86576,55.51455281,78.12887119,48.16239986,70.11234509,4.75e-5,0,57.73852474659066,0.002646397830715623,1,GM10_DF83-28PC_#00046,DF83-28PC,0,X,345.16587334556425,20.952772475641773,27.464688896190577
GM10_DF83-28PC_#20047,51.17298912,1.092255837,0.955460152,0.021216282,0.604010952,-0.243115465,2185427.052,5185.581539,106323.5709,303833.8632,135614.4306,761.1471468,377.7945312,866.4971438,47.74830731,64.1306497,40.77664845,77.96598092,6.1e-5,3.1e-5,49.128775489062264,0.002646397830715623,1,GM10_DF83-28PC_#00047,DF83-28PC,0,B,345.8151529264551,25.760322525484526,31.306100970054853
